//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//
永久免费💝公告,#genre#
鉴赏,http://1.203.76.124:7788/udp/225.1.8.242:4120
墨宝,http://1.203.76.124:7788/udp/225.1.8.243:4120
光影,http://1.203.76.124:7788/udp/225.1.8.244:4120
台球,http://1.203.76.124:7788/udp/225.1.8.245:4120
爱生活,http://1.203.76.124:7788/udp/225.1.8.246:4120
武术,http://1.203.76.124:7788/udp/225.1.8.247:4120
高网,http://1.203.76.124:7788/udp/225.1.8.248:4120
足球,http://1.203.76.124:7788/udp/225.1.8.249:4120
武侠剧场,http://1.203.76.124:7788/udp/225.1.8.250:4120
喜剧影院,http://1.203.76.124:7788/udp/225.1.8.251:4120
动作影院,http://1.203.76.124:7788/udp/225.1.8.252:4120
家庭影院,http://1.203.76.124:7788/udp/225.1.8.253:4120
星影,http://1.203.76.124:7788/udp/225.1.8.254:4120
聚鲨环球精选,http://1.203.76.124:7788/udp/225.1.8.67:8002
聚鲨北京,http://1.203.76.124:7788/udp/225.1.8.70:8002
聚鲨健康,http://1.203.76.124:7788/udp/225.1.8.94:8002
聚鲨生活,http://1.203.76.124:7788/udp/225.1.8.95:8002
聚鲨国际,http://1.203.76.124:7788/udp/225.1.8.96:8002
江西卫视,http://1.203.76.124:7788/udp/225.1.1.9:8164
CCTV13,http://1.203.76.124:7788/udp/225.1.1.10:8128
💝北京市区👉移动,#genre#
CCTV标清1,http://gxft.7766.org:9901/tsfile/live/0001_1.m3u8
CCTV标清2,http://gxft.7766.org:9901/tsfile/live/0002_1.m3u8
CCTV标清4,http://gxft.7766.org:9901/tsfile/live/0004_1.m3u8
CCTV标清7,http://gxft.7766.org:9901/tsfile/live/0007_1.m3u8
CCTV标清9,http://gxft.7766.org:9901/tsfile/live/0009_1.m3u8
CCTV标清10,http://gxft.7766.org:9901/tsfile/live/0010_1.m3u8
CCTV标清11,http://gxft.7766.org:9901/tsfile/live/0011_1.m3u8
CCTV标清12,http://gxft.7766.org:9901/tsfile/live/0012_1.m3u8
CCTV标清13,http://gxft.7766.org:9901/tsfile/live/0013_1.m3u8
CCTV标清14,http://gxft.7766.org:9901/tsfile/live/0014_1.m3u8
CCTV标清15,http://gxft.7766.org:9901/tsfile/live/0015_1.m3u8
央视网标清3,http://gxft.7766.org:9901/tsfile/live/0003_1.m3u8
央视网标清5,http://gxft.7766.org:9901/tsfile/live/0005_1.m3u8
北京卫视标清,http://gxft.7766.org:9901/tsfile/live/0122_1.m3u8
东方卫视标清,http://gxft.7766.org:9901/tsfile/live/0107_1.m3u8
湖南卫视标清,http://gxft.7766.org:9901/tsfile/live/0128_1.m3u8
浙江卫视标清,http://gxft.7766.org:9901/tsfile/live/0124_1.m3u8
江苏卫视标清,http://gxft.7766.org:9901/tsfile/live/0127_1.m3u8
广东卫视标清,http://gxft.7766.org:9901/tsfile/live/0125_1.m3u8
深圳卫视标清,http://gxft.7766.org:9901/tsfile/live/0126_1.m3u8
天津卫视标清,http://gxft.7766.org:9901/tsfile/live/0135_1.m3u8
安徽卫视标清,http://gxft.7766.org:9901/tsfile/live/0130_1.m3u8
湖北卫视标清,http://gxft.7766.org:9901/tsfile/live/0132_1.m3u8
广西卫视标清,http://gxft.7766.org:9901/tsfile/live/0113_1.m3u8
四川卫视标清,http://gxft.7766.org:9901/tsfile/live/0123_1.m3u8
陕西卫视标清,http://gxft.7766.org:9901/tsfile/live/0136_1.m3u8
东南卫视标清,http://gxft.7766.org:9901/tsfile/live/0137_1.m3u8
江西卫视标清,http://gxft.7766.org:9901/tsfile/live/0138_1.m3u8
重庆卫视标清,http://gxft.7766.org:9901/tsfile/live/0142_1.m3u8
山西卫视标清,http://gxft.7766.org:9901/tsfile/live/0118_1.m3u8
河北卫视标清,http://gxft.7766.org:9901/tsfile/live/0117_1.m3u8
河南卫视标清,http://gxft.7766.org:9901/tsfile/live/0139_1.m3u8
贵州卫视标清,http://gxft.7766.org:9901/tsfile/live/0120_1.m3u8
云南卫视标清,http://gxft.7766.org:9901/tsfile/live/0119_1.m3u8
辽宁卫视标清,http://gxft.7766.org:9901/tsfile/live/0121_1.m3u8
吉林卫视标清,http://gxft.7766.org:9901/tsfile/live/0116_1.m3u8
山东卫视标清,http://gxft.7766.org:9901/tsfile/live/0131_1.m3u8
海南卫视标清,http://gxft.7766.org:9901/tsfile/live/0114_1.m3u8
黑龙江卫视标清,http://gxft.7766.org:9901/tsfile/live/0143_1.m3u8
💝山东省区👉移动,#genre#
CCTV1-综合,http://fangke.blueswords.com:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://fangke.blueswords.com:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://fangke.blueswords.com:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://fangke.blueswords.com:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://fangke.blueswords.com:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://fangke.blueswords.com:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://fangke.blueswords.com:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://fangke.blueswords.com:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://fangke.blueswords.com:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://fangke.blueswords.com:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://fangke.blueswords.com:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://fangke.blueswords.com:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://fangke.blueswords.com:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://fangke.blueswords.com:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://fangke.blueswords.com:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://fangke.blueswords.com:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://fangke.blueswords.com:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://fangke.blueswords.com:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://fangke.blueswords.com:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://fangke.blueswords.com:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://fangke.blueswords.com:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://fangke.blueswords.com:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://fangke.blueswords.com:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://fangke.blueswords.com:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://fangke.blueswords.com:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江视,http://fangke.blueswords.com:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://fangke.blueswords.com:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://fangke.blueswords.com:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://fangke.blueswords.com:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://fangke.blueswords.com:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://fangke.blueswords.com:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://fangke.blueswords.com:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://fangke.blueswords.com:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://fangke.blueswords.com:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://fangke.blueswords.com:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://fangke.blueswords.com:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
💝天津市区👉联通,#genre#
CCTV-HD1,http://218.67.173.165:8888/udp/225.1.1.120:5002
CCTV-HD2,http://218.67.173.165:8888/udp/225.1.1.133:5002
CCTV-HD3,http://218.67.173.165:8888/udp/225.1.1.158:5002
CCTV-HD4,http://218.67.173.165:8888/udp/225.1.1.150:5002
CCTV-HD5,http://218.67.173.165:8888/udp/225.1.1.160:5002
CCTV-HD5+,http://218.67.173.165:8888/udp/225.1.1.121:5002
CCTV-HD6,http://218.67.173.165:8888/udp/225.1.1.195:5002
CCTV-HD7,http://218.67.173.165:8888/udp/225.1.1.138:5002
CCTV-HD8,http://218.67.173.165:8888/udp/225.1.1.196:5002
CCTV-HD9,http://218.67.173.165:8888/udp/225.1.1.119:5002
CCTV-HD10,http://218.67.173.165:8888/udp/225.1.1.140:5002
CCTV-HD11,http://218.67.173.165:8888/udp/225.1.2.192:5002
CCTV-HD12,http://218.67.173.165:8888/udp/225.1.1.142:5002
CCTV-HD13,http://218.67.173.165:8888/udp/225.1.2.193:5002
CCTV-HD14,http://218.67.173.165:8888/udp/225.1.1.144:5002
CCTV-HD15,http://218.67.173.165:8888/udp/225.1.2.194:5002
CCTV-HD16,http://218.67.173.165:8888/udp/225.1.2.237:5002
CCTV-HD17,http://218.67.173.165:8888/udp/225.1.2.52:5002
CCTV-HD兵器科技,http://218.67.173.165:8888/udp/225.1.2.166:5002
CCTV-HD第一剧场,http://218.67.173.165:8888/udp/225.1.2.175:5002
CCTV-HD电视指南,http://218.67.173.165:8888/udp/225.1.2.167:5002
CCTV-HD风云剧场,http://218.67.173.165:8888/udp/225.1.2.174:5002
CCTV-HD风云音乐,http://218.67.173.165:8888/udp/225.1.2.176:5002
CCTV-HD风云足球,http://218.67.173.165:8888/udp/225.1.2.168:5002
CCTV-HD高尔夫网球,http://218.67.173.165:8888/udp/225.1.2.169:5002
CCTV-HD怀旧剧场,http://218.67.173.165:8888/udp/225.1.2.173:5002
CCTV-HD女性时尚,http://218.67.173.165:8888/udp/225.1.2.172:5002
CCTV-HD世界地理,http://218.67.173.165:8888/udp/225.1.2.171:5002
CCTV-HD央视文化精品,http://218.67.173.165:8888/udp/225.1.2.177:5002
CCTV-HD央视台球,http://218.67.173.165:8888/udp/225.1.2.170:5002
北京卫视,http://218.67.173.165:8888/udp/225.1.1.113:5002
东方卫视,http://218.67.173.165:8888/udp/225.1.2.31:5002
天津卫视,http://218.67.173.165:8888/udp/225.1.1.111:5002
浙江卫视,http://218.67.173.165:8888/udp/225.1.1.112:5002
江苏卫视,http://218.67.173.165:8888/udp/225.1.1.126:5002
湖南卫视,http://218.67.173.165:8888/udp/225.1.1.114:5002
广东卫视,http://218.67.173.165:8888/udp/225.1.1.116:5002
深圳卫视,http://218.67.173.165:8888/udp/225.1.1.117:5002
安徽卫视,http://218.67.173.165:8888/udp/225.1.1.127:5002
贵州卫视,http://218.67.173.165:8888/udp/225.1.2.28:5002
海南卫视,http://218.67.173.165:8888/udp/225.1.2.82:5002
三沙卫视,http://218.67.173.165:8888/udp/225.1.2.181:5002
河南卫视,http://218.67.173.165:8888/udp/225.1.2.61:5002
黑龙江卫视,http://218.67.173.165:8888/udp/225.1.1.115:5002
湖北卫视,http://218.67.173.165:8888/udp/225.1.1.147:5002
吉林卫视,http://218.67.173.165:8888/udp/225.1.2.26:5002
甘肃卫视,http://218.67.173.165:8888/udp/225.1.1.30:5002
江西卫视,http://218.67.173.165:8888/udp/225.1.2.29:5002
辽宁卫视,http://218.67.173.165:8888/udp/225.1.1.154:5002
内蒙古卫视,http://218.67.173.165:8888/udp/225.1.1.32:5002
宁夏卫视,http://218.67.173.165:8888/udp/225.1.1.56:5002
青海卫视,http://218.67.173.165:8888/udp/225.1.1.54:5002
山西卫视,http://218.67.173.165:8888/udp/225.1.1.50:5002
陕西卫视,http://218.67.173.165:8888/udp/225.1.1.41:5002
四川卫视,http://218.67.173.165:8888/udp/225.1.1.123:5002
西藏卫视,http://218.67.173.165:8888/udp/225.1.1.51:5002
新疆卫视,http://218.67.173.165:8888/udp/225.1.1.35:5002
兵团卫视,http://218.67.173.165:8888/udp/225.1.1.57:5002
广西卫视,http://218.67.173.165:8888/udp/225.1.2.81:5002
云南卫视,http://218.67.173.165:8888/udp/225.1.1.61:5002
重庆卫视,http://218.67.173.165:8888/udp/225.1.1.155:5002
河北卫视,http://218.67.173.165:8888/udp/225.1.2.27:5002
保定卫视,http://218.67.173.165:8888/udp/225.1.1.83:5002
山东教育卫视,http://218.67.173.165:8888/udp/225.1.2.118:5002
河东卫视,http://218.67.173.165:8888/udp/225.1.2.2:5002
河西卫视,http://218.67.173.165:8888/udp/225.1.2.4:5002
蓟州卫视,http://218.67.173.165:8888/udp/225.1.1.82:5002
静海卫视,http://218.67.173.165:8888/udp/225.1.1.110:5002
4K私享家,http://218.67.173.165:8888/udp/225.1.1.156:5002
4K影视,http://218.67.173.165:8888/udp/225.1.2.190:5002
CETV早期教育,http://218.67.173.165:8888/udp/225.1.2.207:5002
CGTN,http://218.67.173.165:8888/udp/225.1.1.27:5002
CGTN纪录,http://218.67.173.165:8888/udp/225.1.1.55:5002
CHC动作电影,http://218.67.173.165:8888/udp/225.1.1.215:5002
CHC高清电影,http://218.67.173.165:8888/udp/225.1.1.214:5002
CHC家庭影院,http://218.67.173.165:8888/udp/225.1.1.213:5002
FTV足球,http://218.67.173.165:8888/udp/225.1.2.83:5002
GTV网络棋牌,http://218.67.173.165:8888/udp/225.1.1.217:5002
GTV游戏竞技,http://218.67.173.165:8888/udp/225.1.1.222:5002
财富天下,http://218.67.173.165:8888/udp/225.1.2.198:5002
茶频道,http://218.67.173.165:8888/udp/225.1.2.19:5002
车迷频道,http://218.67.173.165:8888/udp/225.1.2.199:5002
东方财*,http://218.67.173.165:8888/udp/225.1.1.247:5002
东方购物,http://218.67.173.165:8888/udp/225.1.1.223:5002
动漫秀场,http://218.67.173.165:8888/udp/225.1.1.134:5002
都市剧场,http://218.67.173.165:8888/udp/225.1.1.146:5002
法制天地,http://218.67.173.165:8888/udp/225.1.1.237:5002
风尚购物,http://218.67.173.165:8888/udp/225.1.2.204:5002
风尚生活,http://218.67.173.165:8888/udp/225.1.2.58:5002
哈哈炫动,http://218.67.173.165:8888/udp/225.1.1.62:5002
好享购物,http://218.67.173.165:8888/udp/225.1.1.224:5002
欢乐动漫,http://218.67.173.165:8888/udp/225.1.1.132:5002
欢笑剧场4K,http://218.67.173.165:8888/udp/225.1.1.139:5002
环球旅游,http://218.67.173.165:8888/udp/225.1.2.200:5002
环球奇观,http://218.67.173.165:8888/udp/225.1.1.197:5002
极速汽车,http://218.67.173.165:8888/udp/225.1.1.141:5002
纪实人文,http://218.67.173.165:8888/udp/225.1.2.25:5002
家家购物,http://218.67.173.165:8888/udp/225.1.1.227:5002
家庭理*,http://218.67.173.165:8888/udp/225.1.2.23:5002
家有购物,http://218.67.173.165:8888/udp/225.1.1.226:5002
金色学堂,http://218.67.173.165:8888/udp/225.1.1.236:5002
金鹰纪实,http://218.67.173.165:8888/udp/225.1.1.124:5002
金鹰卡通,http://218.67.173.165:8888/udp/225.1.2.236:5002
靓妆,http://218.67.173.165:8888/udp/225.1.1.200:5002
聚鲨环球精选,http://218.67.173.165:8888/udp/225.1.1.102:5002
卡酷少儿,http://218.67.173.165:8888/udp/225.1.1.58:5002
快乐垂钓,http://218.67.173.165:8888/udp/225.1.1.92:5002
快乐生活,http://218.67.173.165:8888/udp/225.1.2.24:5002
乐游,http://218.67.173.165:8888/udp/225.1.1.145:5002
梨园频道,http://218.67.173.165:8888/udp/225.1.2.104:5002
每日影院,http://218.67.173.165:8888/udp/225.1.2.57:5002
魅力足球,http://218.67.173.165:8888/udp/225.1.1.137:5002
汽摩,http://218.67.173.165:8888/udp/225.1.1.205:5002
三角英语,http://218.67.173.165:8888/udp/225.1.2.182:5002
生活时尚,http://218.67.173.165:8888/udp/225.1.1.143:5002
生态环境,http://218.67.173.165:8888/udp/225.1.2.201:5002
书法,http://218.67.173.165:8888/udp/225.1.2.22:5002
四海钓鱼,http://218.67.173.165:8888/udp/225.1.2.202:5002
陶瓷,http://218.67.173.165:8888/udp/225.1.1.153:5002
文物宝库,http://218.67.173.165:8888/udp/225.1.2.105:5002
武术世界,http://218.67.173.165:8888/udp/225.1.2.129:5002
先锋乒羽,http://218.67.173.165:8888/udp/225.1.1.219:5002
新动漫,http://218.67.173.165:8888/udp/225.1.1.216:5002
新影老故事,http://218.67.173.165:8888/udp/225.1.1.188:5002
新影中学生,http://218.67.173.165:8888/udp/225.1.1.193:5002
幸福彩,http://218.67.173.165:8888/udp/225.1.1.152:5002
幸福剧场,http://218.67.173.165:8888/udp/225.1.2.59:5002
幸福娱乐,http://218.67.173.165:8888/udp/225.1.2.60:5002
央广购物,http://218.67.173.165:8888/udp/225.1.1.65:5002
湖北购物,http://218.67.173.165:8888/udp/225.1.2.183:5002
优购物,http://218.67.173.165:8888/udp/225.1.1.225:5002
优优宝贝,http://218.67.173.165:8888/udp/225.1.2.203:5002
游戏风云,http://218.67.173.165:8888/udp/225.1.1.135:5002
悦美生活,http://218.67.173.165:8888/udp/225.1.2.55:5002
中国天气,http://218.67.173.165:8888/udp/225.1.2.119:5002
中华特产,http://218.67.173.165:8888/udp/225.1.2.197:5002
中视购物,http://218.67.173.165:8888/udp/225.1.2.85:5002
天津新闻,http://218.67.173.165:8888/udp/225.1.1.130:5002
天津文艺,http://218.67.173.165:8888/udp/225.1.1.131:5002
天津影视,http://218.67.173.165:8888/udp/225.1.1.149:5002
天津都市,http://218.67.173.165:8888/udp/225.1.1.128:5002
天津体育,http://218.67.173.165:8888/udp/225.1.1.122:5002
天津科教,http://218.67.173.165:8888/udp/225.1.1.129:5002
天津少儿,http://218.67.173.165:8888/udp/225.1.1.125:5002
天津购物,http://218.67.173.165:8888/udp/225.1.1.151:5002
天津IPTV,http://218.67.173.165:8888/udp/225.1.2.123:5002
天津购物自营,http://218.67.173.165:8888/udp/225.1.1.108:5002
天津文艺广播,http://218.67.173.165:8888/udp/225.1.1.171:5002
天津经济广播,http://218.67.173.165:8888/udp/225.1.1.172:5002
天津新闻广播,http://218.67.173.165:8888/udp/225.1.1.173:5002
天津生活广播,http://218.67.173.165:8888/udp/225.1.1.174:5002
天津交通广播,http://218.67.173.165:8888/udp/225.1.1.175:5002
天津相声广播,http://218.67.173.165:8888/udp/225.1.1.176:5002
天津小说广播,http://218.67.173.165:8888/udp/225.1.1.177:5002
天津滨海广播,http://218.67.173.165:8888/udp/225.1.1.178:5002
天津音乐广播,http://218.67.173.165:8888/udp/225.1.1.179:5002
天津农村广播,http://218.67.173.165:8888/udp/225.1.1.180:5002
滨海1,http://218.67.173.165:8888/udp/225.1.2.7:5002
滨海2,http://218.67.173.165:8888/udp/225.1.2.8:5002
大港油田企业,http://218.67.173.165:8888/udp/225.1.2.14:5002
💝山东济南👉联通,#genre#
CCTV-01,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-02,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-03,http://124.128.73.58:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-04,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-05,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-06,http://124.128.73.58:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-07,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08,http://124.128.73.58:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://124.128.73.58:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://124.128.73.58:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://124.128.73.58:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://124.128.73.58:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://124.128.73.58:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://124.128.73.58:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://124.128.73.58:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://124.128.73.58:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
